Type, Ing, Ing1, Ing2, Ing3, Ing4, Ing5, Ing6, Ing7, Ing8, Ing9, Ing10, Rating
Dessert, all-purpose flour, ice cream, eggs, unsalted butter, chocolate, salted peanuts, granulated sugar, milk, salt, null, null, 0.75
Dessert, salt, granulated sugar, milk, chocolate, ice cream, eggs, unsalted butter, all-purpose flour, salted peanuts, null, null, 0.75
Dessert, eggs, unsalted butter, milk, ice cream, chocolate, granulated sugar, salt, all-purpose flour, salted peanuts, null, null, 0.75
Dessert, granulated sugar, unsalted butter, chocolate, ice cream, salted peanuts, all-purpose flour, eggs, milk, salt, null, null, 0.75
Dessert, unsalted butter, salted peanuts, milk, ice cream, granulated sugar, chocolate, eggs, salt, all-purpose flour, null, null, 0.75
Dessert, milk, all-purpose flour, chocolate, unsalted butter, eggs, ice cream, granulated sugar, salt, salted peanuts, null, null, 0.75
Dessert, chocolate, eggs, milk, ice cream, all-purpose flour, salted peanuts, granulated sugar, salt, unsalted butter, null, null, 0.75
Dessert, salted peanuts, ice cream, eggs, chocolate, unsalted butter, milk, all-purpose flour, granulated sugar, salt, null, null, 0.75
Dessert, ice cream, salted peanuts, milk, salt, chocolate, granulated sugar, eggs, unsalted butter, all-purpose flour, null, null, 0.75
Dessert, flour, baking powder, water, vanilla extract, salt, vanilla, avocado, unsweetened cocoa powder, white sugar, null, null, 0.75
Dessert, white sugar, water, vanilla extract, vanilla, flour, avocado, salt, unsweetened cocoa powder, baking powder, null, null, 0.75
Dessert, unsweetened cocoa powder, salt, water, vanilla, avocado, baking powder, flour, vanilla extract, white sugar, null, null, 0.75
Dessert, baking powder, water, salt, avocado, vanilla extract, flour, unsweetened cocoa powder, white sugar, vanilla, null, null, 0.75
Dessert, salt, unsweetened cocoa powder, vanilla extract, vanilla, water, avocado, baking powder, white sugar, flour, null, null, 0.75
Dessert, avocado, vanilla extract, flour, water, unsweetened cocoa powder, vanilla, white sugar, baking powder, salt, null, null, 0.75
Dessert, vanilla, water, flour, vanilla extract, salt, unsweetened cocoa powder, avocado, white sugar, baking powder, null, null, 0.75
Dessert, water, unsweetened cocoa powder, salt, vanilla, white sugar, baking powder, vanilla extract, flour, avocado, null, null, 0.75
Dessert, vanilla extract, salt, vanilla, avocado, unsweetened cocoa powder, flour, white sugar, water, baking powder, null, null, 0.75
Dessert, granulated sugar, unsweetened cocoa powder, mascarpone, espresso, savoiardi biscuits, null, null, null, null, null, null, 0.75
Dessert, mascarpone, espresso, savoiardi biscuits, unsweetened cocoa powder, granulated sugar, null, null, null, null, null, null, 0.75
Dessert, espresso, granulated sugar, mascarpone, unsweetened cocoa powder, savoiardi biscuits, null, null, null, null, null, null, 0.75
Dessert, savoiardi biscuits, mascarpone, granulated sugar, unsweetened cocoa powder, espresso, null, null, null, null, null, null, 0.75
Dessert, unsweetened cocoa powder, espresso, savoiardi biscuits, mascarpone, granulated sugar, null, null, null, null, null, null, 0.75
Dessert, bananas, cocoa powder, vanilla extract, salt, null, null, null, null, null, null, null, 0.5
Dessert, cocoa powder, bananas, vanilla extract, salt, null, null, null, null, null, null, null, 0.5
Dessert, vanilla extract, salt, cocoa powder, bananas, null, null, null, null, null, null, null, 0.5
Dessert, salt, cocoa powder, vanilla extract, bananas, null, null, null, null, null, null, null, 0.5
Dessert, all-purpose flour, salt, large eggs, pistachios, baking powder, cocoa powder, butter, superfine sugar, null, null, null, 0.75
Dessert, cocoa powder, pistachios, superfine sugar, baking powder, salt, butter, all-purpose flour, large eggs, null, null, null, 0.75
Dessert, baking powder, butter, superfine sugar, large eggs, salt, pistachios, all-purpose flour, cocoa powder, null, null, null, 0.75
Dessert, salt, cocoa powder, superfine sugar, all-purpose flour, large eggs, baking powder, butter, pistachios, null, null, null, 0.75
Dessert, pistachios, butter, salt, all-purpose flour, superfine sugar, cocoa powder, baking powder, large eggs, null, null, null, 0.75
Dessert, butter, cocoa powder, salt, pistachios, all-purpose flour, baking powder, superfine sugar, large eggs, null, null, null, 0.75
Dessert, superfine sugar, cocoa powder, salt, all-purpose flour, baking powder, pistachios, butter, large eggs, null, null, null, 0.75
Dessert, large eggs, superfine sugar, baking powder, pistachios, butter, all-purpose flour, cocoa powder, salt, null, null, null, 0.75
Dessert, applesauce, corn starch, semi-sweet chocolate morsels, low-fat milk, granulated sugar, null, null, null, null, null, null, 0.5
Dessert, low-fat milk, semi-sweet chocolate morsels, corn starch, granulated sugar, applesauce, null, null, null, null, null, null, 0.5
Dessert, corn starch, granulated sugar, semi-sweet chocolate morsels, low-fat milk, applesauce, null, null, null, null, null, null, 0.5
Dessert, semi-sweet chocolate morsels, applesauce, corn starch, low-fat milk, granulated sugar, null, null, null, null, null, null, 0.5
Dessert, granulated sugar, semi-sweet chocolate morsels, low-fat milk, applesauce, corn starch, null, null, null, null, null, null, 0.5
Dessert, flour, baking soda, cocoa powder, unsalted butter, vanilla extract, buttermilk, salt, granulated sugar, large eggs, null, null, 0.75
Dessert, cocoa powder, salt, flour, granulated sugar, baking soda, buttermilk, vanilla extract, large eggs, unsalted butter, null, null, 0.75
Dessert, baking soda, granulated sugar, salt, large eggs, flour, vanilla extract, cocoa powder, buttermilk, unsalted butter, null, null, 0.75
Dessert, salt, vanilla extract, flour, buttermilk, unsalted butter, large eggs, baking soda, granulated sugar, cocoa powder, null, null, 0.75
Dessert, unsalted butter, cocoa powder, salt, large eggs, granulated sugar, flour, buttermilk, baking soda, vanilla extract, null, null, 0.75
Dessert, granulated sugar, flour, baking soda, unsalted butter, vanilla extract, salt, cocoa powder, buttermilk, large eggs, null, null, 0.75
Dessert, large eggs, flour, buttermilk, salt, baking soda, cocoa powder, granulated sugar, unsalted butter, vanilla extract, null, null, 0.75
Dessert, vanilla extract, salt, buttermilk, cocoa powder, granulated sugar, baking soda, large eggs, flour, unsalted butter, null, null, 0.75
Dessert, buttermilk, baking soda, granulated sugar, flour, vanilla extract, cocoa powder, large eggs, unsalted butter, salt, null, null, 0.75
Dessert, flour, vanilla ice cream, chocolate chips, cocoa powder, baking powder, salt, eggs, peanuts, butter, null, null, 0.75
Dessert, cocoa powder, baking powder, salt, vanilla ice cream, chocolate chips, eggs, butter, flour, peanuts, null, null, 0.75
Dessert, eggs, chocolate chips, salt, baking powder, peanuts, vanilla ice cream, flour, butter, cocoa powder, null, null, 0.75
Dessert, butter, chocolate chips, flour, vanilla ice cream, peanuts, cocoa powder, salt, baking powder, eggs, null, null, 0.75
Dessert, baking powder, salt, chocolate chips, butter, vanilla ice cream, eggs, flour, peanuts, cocoa powder, null, null, 0.75
Dessert, salt, flour, chocolate chips, butter, baking powder, eggs, cocoa powder, vanilla ice cream, peanuts, null, null, 0.75
Dessert, chocolate chips, butter, vanilla ice cream, peanuts, flour, cocoa powder, eggs, baking powder, salt, null, null, 0.75
Dessert, peanuts, eggs, baking powder, butter, chocolate chips, flour, cocoa powder, salt, vanilla ice cream, null, null, 0.75
Dessert, vanilla ice cream, flour, chocolate chips, cocoa powder, salt, eggs, baking powder, butter, peanuts, null, null, 0.75
Dessert, dates, oats, almonds, chili flakes, cacao, bananas, null, null, null, null, null, 0.75
Dessert, oats, chili flakes, cacao, bananas, almonds, dates, null, null, null, null, null, 0.75
Dessert, cacao, chili flakes, bananas, oats, almonds, dates, null, null, null, null, null, 0.75
Dessert, bananas, oats, almonds, cacao, dates, chili flakes, null, null, null, null, null, 0.75
Dessert, chili flakes, dates, oats, bananas, cacao, almonds, null, null, null, null, null, 0.75
Dessert, almonds, cacao, oats, dates, chili flakes, bananas, null, null, null, null, null, 0.75
Dessert, rice milk, peanut butter, dates, bananas, carob powder, null, null, null, null, null, null, 0.75
Dessert, bananas, rice milk, carob powder, peanut butter, dates, null, null, null, null, null, null, 0.75
Dessert, peanut butter, carob powder, rice milk, bananas, dates, null, null, null, null, null, null, 0.75
Dessert, carob powder, rice milk, bananas, dates, peanut butter, null, null, null, null, null, null, 0.75
Dessert, dates, rice milk, carob powder, peanut butter, bananas, null, null, null, null, null, null, 0.75
Dessert, eggs, vinegar, sugar, milk, water, vanilla extract, salt, all-purpose flour, cocoa powder, butter, null, 0.75
Dessert, water, eggs, vanilla extract, salt, vinegar, milk, cocoa powder, butter, all-purpose flour, sugar, null, 0.75
Dessert, sugar, butter, milk, cocoa powder, eggs, water, vanilla extract, vinegar, all-purpose flour, salt, null, 0.75
Dessert, butter, all-purpose flour, milk, salt, cocoa powder, vanilla extract, water, sugar, vinegar, eggs, null, 0.75
Dessert, all-purpose flour, milk, cocoa powder, water, vanilla extract, vinegar, butter, sugar, salt, eggs, null, 0.75
Dessert, cocoa powder, salt, sugar, vinegar, all-purpose flour, water, eggs, butter, milk, vanilla extract, null, 0.75
Dessert, milk, salt, cocoa powder, eggs, all-purpose flour, vanilla extract, sugar, vinegar, water, butter, null, 0.75
Dessert, salt, eggs, sugar, vinegar, all-purpose flour, water, butter, vanilla extract, cocoa powder, milk, null, 0.75
Dessert, vanilla extract, salt, water, sugar, eggs, all-purpose flour, vinegar, butter, milk, cocoa powder, null, 0.75
Dessert, vinegar, sugar, cocoa powder, eggs, water, milk, butter, vanilla extract, salt, all-purpose flour, null, 0.75
Dessert, unsalted butter, cocoa, pure vanilla extract, peanut butter, oatmeal, sugar, whole milk, null, null, null, null, 0.75
Dessert, sugar, whole milk, oatmeal, unsalted butter, peanut butter, cocoa, pure vanilla extract, null, null, null, null, 0.75
Dessert, whole milk, sugar, peanut butter, unsalted butter, oatmeal, pure vanilla extract, cocoa, null, null, null, null, 0.75
Dessert, cocoa, pure vanilla extract, unsalted butter, peanut butter, sugar, oatmeal, whole milk, null, null, null, null, 0.75
Dessert, pure vanilla extract, whole milk, unsalted butter, sugar, oatmeal, cocoa, peanut butter, null, null, null, null, 0.75
Dessert, peanut butter, cocoa, sugar, whole milk, unsalted butter, pure vanilla extract, oatmeal, null, null, null, null, 0.75
Dessert, oatmeal, cocoa, whole milk, unsalted butter, sugar, peanut butter, pure vanilla extract, null, null, null, null, 0.75
Dessert, fruit, butter, vermicelli, silver balls, white chocolate, dark chocolate, null, null, null, null, null, 0.5
Dessert, dark chocolate, butter, white chocolate, silver balls, fruit, vermicelli, null, null, null, null, null, 0.5
Dessert, white chocolate, dark chocolate, butter, silver balls, fruit, vermicelli, null, null, null, null, null, 0.5
Dessert, silver balls, butter, white chocolate, vermicelli, fruit, dark chocolate, null, null, null, null, null, 0.5
Dessert, vermicelli, silver balls, white chocolate, dark chocolate, fruit, butter, null, null, null, null, null, 0.5
Dessert, butter, fruit, silver balls, dark chocolate, white chocolate, vermicelli, null, null, null, null, null, 0.5
Dessert, all-purpose flour, unsalted butter, unsweetened cocoa powder, vanilla extract, baking soda, salt, granulated sugar, large eggs, confectioners sugar, semi-sweet chocolate morsels, null, 0.75
Dessert, unsweetened cocoa powder, large eggs, semi-sweet chocolate morsels, vanilla extract, confectioners sugar, all-purpose flour, salt, baking soda, granulated sugar, unsalted butter, null, 0.75
Dessert, baking soda, unsweetened cocoa powder, all-purpose flour, salt, semi-sweet chocolate morsels, unsalted butter, vanilla extract, confectioners sugar, large eggs, granulated sugar, null, 0.75
Dessert, salt, large eggs, all-purpose flour, confectioners sugar, vanilla extract, semi-sweet chocolate morsels, unsalted butter, unsweetened cocoa powder, granulated sugar, baking soda, null, 0.75
Dessert, unsalted butter, salt, semi-sweet chocolate morsels, confectioners sugar, vanilla extract, all-purpose flour, large eggs, baking soda, granulated sugar, unsweetened cocoa powder, null, 0.75
Dessert, granulated sugar, unsalted butter, large eggs, all-purpose flour, unsweetened cocoa powder, baking soda, semi-sweet chocolate morsels, vanilla extract, confectioners sugar, salt, null, 0.75
Dessert, large eggs, confectioners sugar, semi-sweet chocolate morsels, vanilla extract, baking soda, unsweetened cocoa powder, unsalted butter, granulated sugar, salt, all-purpose flour, null, 0.75
Dessert, vanilla extract, confectioners sugar, semi-sweet chocolate morsels, baking soda, all-purpose flour, granulated sugar, large eggs, unsweetened cocoa powder, unsalted butter, salt, null, 0.75
Dessert, semi-sweet chocolate morsels, large eggs, unsalted butter, vanilla extract, granulated sugar, all-purpose flour, unsweetened cocoa powder, baking soda, salt, confectioners sugar, null, 0.75
Dessert, confectioners sugar, semi-sweet chocolate morsels, unsalted butter, unsweetened cocoa powder, all-purpose flour, granulated sugar, vanilla extract, large eggs, baking soda, salt, null, 0.75
Dessert, dark chocolate, eggs, sugar, sprinkles, salt, vanilla extract, cocoa powder, vanilla ice cream, butter, chocolate candy, all-purpose flour, 0.75
Dessert, butter, vanilla ice cream, all-purpose flour, sugar, cocoa powder, sprinkles, salt, dark chocolate, eggs, chocolate candy, vanilla extract, 0.75
Dessert, eggs, vanilla ice cream, sugar, chocolate candy, butter, salt, cocoa powder, vanilla extract, sprinkles, all-purpose flour, dark chocolate, 0.75
Dessert, vanilla extract, salt, all-purpose flour, chocolate candy, vanilla ice cream, dark chocolate, butter, cocoa powder, eggs, sugar, sprinkles, 0.75
