Type, Ing, Ing1, Ing2, Ing3, Ing4, Ing5, Ing6, Ing7, Ing8, Ing9, Ing10, Rating
Main, small red potatoes, Hidden Valley® Original Ranch Salad® Dressing & Seasoning Mix, vegetable oil, null, null, null, null, null, null, null, null, 0.75
Main, vegetable oil, small red potatoes, Hidden Valley® Original Ranch Salad® Dressing & Seasoning Mix, null, null, null, null, null, null, null, null, 0.75
Main, Hidden Valley® Original Ranch Salad® Dressing & Seasoning Mix, small red potatoes, vegetable oil, null, null, null, null, null, null, null, null, 0.75
Main, russet potatoes, dried oregano, shredded mozzarella cheese, kosher salt, marinara sauce, extra-virgin olive oil, null, null, null, null, null, 0.75
Main, extra-virgin olive oil, marinara sauce, dried oregano, shredded mozzarella cheese, kosher salt, russet potatoes, null, null, null, null, null, 0.75
Main, kosher salt, shredded mozzarella cheese, russet potatoes, extra-virgin olive oil, dried oregano, marinara sauce, null, null, null, null, null, 0.75
Main, marinara sauce, dried oregano, kosher salt, shredded mozzarella cheese, russet potatoes, extra-virgin olive oil, null, null, null, null, null, 0.75
Main, shredded mozzarella cheese, dried oregano, extra-virgin olive oil, russet potatoes, marinara sauce, kosher salt, null, null, null, null, null, 0.75
Main, dried oregano, kosher salt, russet potatoes, extra-virgin olive oil, shredded mozzarella cheese, marinara sauce, null, null, null, null, null, 0.75
Main, sweet potatoes, cinnamon, unsalted butter, brown sugar, null, null, null, null, null, null, null, 0.75
Main, brown sugar, cinnamon, sweet potatoes, unsalted butter, null, null, null, null, null, null, null, 0.75
Main, cinnamon, brown sugar, sweet potatoes, unsalted butter, null, null, null, null, null, null, null, 0.75
Main, unsalted butter, sweet potatoes, brown sugar, cinnamon, null, null, null, null, null, null, null, 0.75
Main, red potato, garlic powder, cracked black pepper, kosher salt, italian seasoning, olive oil, null, null, null, null, null, 0.75
Main, olive oil, kosher salt, cracked black pepper, italian seasoning, garlic powder, red potato, null, null, null, null, null, 0.75
Main, kosher salt, italian seasoning, cracked black pepper, red potato, olive oil, garlic powder, null, null, null, null, null, 0.75
Main, garlic powder, italian seasoning, red potato, kosher salt, olive oil, cracked black pepper, null, null, null, null, null, 0.75
Main, italian seasoning, cracked black pepper, red potato, garlic powder, kosher salt, olive oil, null, null, null, null, null, 0.75
Main, cracked black pepper, red potato, kosher salt, italian seasoning, garlic powder, olive oil, null, null, null, null, null, 0.75
Main, creamer potatoes, freshly ground pepper, extra-virgin olive oil, fine sea salt, chopped parsley, null, null, null, null, null, null, 0.75
Main, extra-virgin olive oil, creamer potatoes, chopped parsley, fine sea salt, freshly ground pepper, null, null, null, null, null, null, 0.75
Main, freshly ground pepper, fine sea salt, chopped parsley, creamer potatoes, extra-virgin olive oil, null, null, null, null, null, null, 0.75
Main, fine sea salt, chopped parsley, freshly ground pepper, creamer potatoes, extra-virgin olive oil, null, null, null, null, null, null, 0.75
Main, chopped parsley, extra-virgin olive oil, fine sea salt, creamer potatoes, freshly ground pepper, null, null, null, null, null, null, 0.75
Main, baking potatoes, pepper, kosher salt, olive oil, null, null, null, null, null, null, null, 1.0
Main, olive oil, baking potatoes, kosher salt, pepper, null, null, null, null, null, null, null, 1.0
Main, kosher salt, olive oil, baking potatoes, pepper, null, null, null, null, null, null, null, 1.0
Main, pepper, kosher salt, olive oil, baking potatoes, null, null, null, null, null, null, null, 1.0
Main, baking potatoes, salt, olive oil, null, null, null, null, null, null, null, null, 0.75
Main, olive oil, baking potatoes, salt, null, null, null, null, null, null, null, null, 0.75
Main, salt, olive oil, baking potatoes, null, null, null, null, null, null, null, null, 0.75
Main, extra-virgin olive oil, salt, potatoes, garlic cloves, null, null, null, null, null, null, null, 1.0
Main, potatoes, garlic cloves, salt, extra-virgin olive oil, null, null, null, null, null, null, null, 1.0
Main, salt, extra-virgin olive oil, potatoes, garlic cloves, null, null, null, null, null, null, null, 1.0
Main, garlic cloves, potatoes, extra-virgin olive oil, salt, null, null, null, null, null, null, null, 1.0
Main, russet potatoes, pepper, onions, salt, vegetable oil, null, null, null, null, null, null, 0.75
Main, vegetable oil, salt, onions, pepper, russet potatoes, null, null, null, null, null, null, 0.75
Main, onions, pepper, russet potatoes, salt, vegetable oil, null, null, null, null, null, null, 0.75
Main, salt, vegetable oil, pepper, russet potatoes, onions, null, null, null, null, null, null, 0.75
Main, pepper, russet potatoes, onions, vegetable oil, salt, null, null, null, null, null, null, 0.75
Main, baby potatoes, kosher salt, fresh thyme, freshly grated parmesan, olive oil, black pepper, null, null, null, null, null, 0.75
Main, olive oil, kosher salt, baby potatoes, freshly grated parmesan, fresh thyme, black pepper, null, null, null, null, null, 0.75
Main, fresh thyme, baby potatoes, olive oil, black pepper, kosher salt, freshly grated parmesan, null, null, null, null, null, 0.75
Main, kosher salt, baby potatoes, fresh thyme, black pepper, freshly grated parmesan, olive oil, null, null, null, null, null, 0.75
Main, black pepper, freshly grated parmesan, olive oil, baby potatoes, kosher salt, fresh thyme, null, null, null, null, null, 0.75
Main, freshly grated parmesan, black pepper, kosher salt, fresh thyme, baby potatoes, olive oil, null, null, null, null, null, 0.75
Main, russet potatoes, freshly ground pepper, salt, milk, butter, null, null, null, null, null, null, 0.75
Main, salt, russet potatoes, milk, butter, freshly ground pepper, null, null, null, null, null, null, 0.75
Main, freshly ground pepper, butter, salt, milk, russet potatoes, null, null, null, null, null, null, 0.75
Main, butter, salt, freshly ground pepper, russet potatoes, milk, null, null, null, null, null, null, 0.75
Main, milk, freshly ground pepper, russet potatoes, salt, butter, null, null, null, null, null, null, 0.75
Main, yukon gold potatoes, salt, cream of tartar, butter, heavy cream, cream cheese, pepper, null, null, null, null, 1.0
Main, heavy cream, yukon gold potatoes, butter, cream cheese, salt, cream of tartar, pepper, null, null, null, null, 1.0
Main, butter, heavy cream, yukon gold potatoes, cream of tartar, salt, cream cheese, pepper, null, null, null, null, 1.0
Main, cream cheese, salt, yukon gold potatoes, butter, cream of tartar, heavy cream, pepper, null, null, null, null, 1.0
Main, pepper, salt, cream cheese, butter, yukon gold potatoes, heavy cream, cream of tartar, null, null, null, null, 1.0
Main, salt, pepper, butter, heavy cream, cream of tartar, cream cheese, yukon gold potatoes, null, null, null, null, 1.0
Main, cream of tartar, heavy cream, yukon gold potatoes, salt, cream cheese, butter, pepper, null, null, null, null, 1.0
Main, yukon gold potatoes, unsalted butter, kosher salt, white vinegar, ground black pepper, chopped fresh chives, sea salt flakes, null, null, null, null, 0.5
Main, white vinegar, chopped fresh chives, kosher salt, yukon gold potatoes, unsalted butter, sea salt flakes, ground black pepper, null, null, null, null, 0.5
Main, kosher salt, sea salt flakes, ground black pepper, unsalted butter, white vinegar, yukon gold potatoes, chopped fresh chives, null, null, null, null, 0.5
Main, unsalted butter, chopped fresh chives, kosher salt, white vinegar, yukon gold potatoes, sea salt flakes, ground black pepper, null, null, null, null, 0.5
Main, ground black pepper, chopped fresh chives, unsalted butter, yukon gold potatoes, sea salt flakes, kosher salt, white vinegar, null, null, null, null, 0.5
Main, chopped fresh chives, sea salt flakes, unsalted butter, kosher salt, yukon gold potatoes, ground black pepper, white vinegar, null, null, null, null, 0.5
Main, sea salt flakes, ground black pepper, yukon gold potatoes, white vinegar, kosher salt, chopped fresh chives, unsalted butter, null, null, null, null, 0.5
Main, potatoes, ranch dressing, salt, butter, shredded cheese, pepper, null, null, null, null, null, 0.75
Main, butter, shredded cheese, ranch dressing, potatoes, pepper, salt, null, null, null, null, null, 0.75
Main, pepper, potatoes, salt, butter, ranch dressing, shredded cheese, null, null, null, null, null, 0.75
Main, salt, butter, potatoes, pepper, ranch dressing, shredded cheese, null, null, null, null, null, 0.75
Main, ranch dressing, butter, potatoes, pepper, shredded cheese, salt, null, null, null, null, null, 0.75
Main, shredded cheese, butter, potatoes, ranch dressing, salt, pepper, null, null, null, null, null, 0.75
Main, red potato, black pepper, garlic cloves, 1% low-fat milk, salt, butter, null, null, null, null, null, 0.5
Main, garlic cloves, black pepper, 1% low-fat milk, red potato, salt, butter, null, null, null, null, null, 0.5
Main, 1% low-fat milk, black pepper, red potato, garlic cloves, salt, butter, null, null, null, null, null, 0.5
Main, butter, 1% low-fat milk, red potato, black pepper, garlic cloves, salt, null, null, null, null, null, 0.5
Main, salt, 1% low-fat milk, butter, black pepper, garlic cloves, red potato, null, null, null, null, null, 0.5
Main, black pepper, 1% low-fat milk, butter, red potato, garlic cloves, salt, null, null, null, null, null, 0.5
Main, russet potatoes, olive oil, water, kosher salt, paprika, black pepper, onion powder, null, null, null, null, 0.75
Main, water, russet potatoes, paprika, black pepper, olive oil, onion powder, kosher salt, null, null, null, null, 0.75
Main, olive oil, water, paprika, onion powder, russet potatoes, kosher salt, black pepper, null, null, null, null, 0.75
Main, paprika, onion powder, water, russet potatoes, kosher salt, black pepper, olive oil, null, null, null, null, 0.75
Main, kosher salt, paprika, onion powder, black pepper, olive oil, water, russet potatoes, null, null, null, null, 0.75
Main, black pepper, russet potatoes, water, paprika, kosher salt, onion powder, olive oil, null, null, null, null, 0.75
Main, onion powder, black pepper, kosher salt, water, olive oil, paprika, russet potatoes, null, null, null, null, 0.75
Main, fresh oregano leaves, potatoes, flat leaf parsley, ground cumin, salt, fresh cilantro, red wine vinegar, pepper, olive oil, red onion, garlic, 0.75
Main, flat leaf parsley, ground cumin, fresh oregano leaves, salt, pepper, olive oil, fresh cilantro, garlic, red wine vinegar, potatoes, red onion, 0.75
Main, fresh cilantro, potatoes, flat leaf parsley, garlic, ground cumin, pepper, salt, olive oil, red onion, fresh oregano leaves, red wine vinegar, 0.75
Main, garlic, salt, olive oil, flat leaf parsley, red onion, potatoes, ground cumin, fresh oregano leaves, fresh cilantro, red wine vinegar, pepper, 0.75
Main, red onion, fresh oregano leaves, garlic, red wine vinegar, pepper, olive oil, potatoes, fresh cilantro, ground cumin, salt, flat leaf parsley, 0.75
Main, olive oil, flat leaf parsley, potatoes, garlic, red onion, fresh oregano leaves, fresh cilantro, pepper, salt, red wine vinegar, ground cumin, 0.75
Main, red wine vinegar, fresh cilantro, red onion, olive oil, garlic, flat leaf parsley, ground cumin, fresh oregano leaves, salt, pepper, potatoes, 0.75
Main, ground cumin, salt, red wine vinegar, potatoes, olive oil, red onion, fresh oregano leaves, pepper, fresh cilantro, garlic, flat leaf parsley, 0.75
Main, salt, red wine vinegar, pepper, ground cumin, flat leaf parsley, potatoes, olive oil, red onion, fresh oregano leaves, fresh cilantro, garlic, 0.75
Main, pepper, red wine vinegar, salt, flat leaf parsley, red onion, garlic, potatoes, ground cumin, fresh cilantro, fresh oregano leaves, olive oil, 0.75
Main, potatoes, fresh oregano leaves, red onion, red wine vinegar, ground cumin, olive oil, flat leaf parsley, fresh cilantro, garlic, pepper, salt, 0.75
Main, small potatoes, butter, grated parmesan cheese, garlic powder, null, null, null, null, null, null, null, 0.75
Main, butter, garlic powder, small potatoes, grated parmesan cheese, null, null, null, null, null, null, null, 0.75
Main, grated parmesan cheese, small potatoes, butter, garlic powder, null, null, null, null, null, null, null, 0.75
Main, garlic powder, small potatoes, butter, grated parmesan cheese, null, null, null, null, null, null, null, 0.75
Main, water, fine sea salt, boiling potatoes, butter, null, null, null, null, null, null, null, 0.5
Main, boiling potatoes, water, butter, fine sea salt, null, null, null, null, null, null, null, 0.5
Main, fine sea salt, boiling potatoes, water, butter, null, null, null, null, null, null, null, 0.5
Main, butter, fine sea salt, water, boiling potatoes, null, null, null, null, null, null, null, 0.5
Main, russet potatoes, milk, crushed garlic, shredded cheddar cheese, McCormick Parsley Flakes, butter, salt, null, null, null, null, 0.5
Main, crushed garlic, butter, shredded cheddar cheese, milk, salt, russet potatoes, McCormick Parsley Flakes, null, null, null, null, 0.5
Main, salt, russet potatoes, McCormick Parsley Flakes, crushed garlic, milk, shredded cheddar cheese, butter, null, null, null, null, 0.5
Main, milk, salt, shredded cheddar cheese, russet potatoes, crushed garlic, McCormick Parsley Flakes, butter, null, null, null, null, 0.5
Main, butter, McCormick Parsley Flakes, milk, crushed garlic, shredded cheddar cheese, salt, russet potatoes, null, null, null, null, 0.5
Main, shredded cheddar cheese, McCormick Parsley Flakes, russet potatoes, milk, crushed garlic, butter, salt, null, null, null, null, 0.5
