Type, Ing, Ing1, Ing2, Ing3, Ing4, Ing5, Ing6, Ing7, Ing8, Ing9, Ing10, Rating
Dessert, white sugar, yellow cake mix, vegetable oil, eggs, rum, sugar, water, butter, vanilla instant pudding, null, null, 0.75
Dessert, cake flour, baking powder, salt, sugar, orange, orange juice, confectioners sugar, vegetable oil, egg whites, null, null, 0.75
Dessert, sugar, orange juice, salt, vegetable oil, orange, confectioners sugar, egg whites, cake flour, baking powder, null, null, 0.75
Dessert, baking powder, sugar, cake flour, orange juice, confectioners sugar, egg whites, orange, vegetable oil, salt, null, null, 0.75
Dessert, salt, confectioners sugar, cake flour, orange, vegetable oil, egg whites, sugar, baking powder, orange juice, null, null, 0.75
Dessert, vegetable oil, confectioners sugar, sugar, orange juice, cake flour, baking powder, egg whites, orange, salt, null, null, 0.75
Dessert, orange juice, egg whites, sugar, salt, vegetable oil, cake flour, confectioners sugar, orange, baking powder, null, null, 0.75
Dessert, orange, baking powder, vegetable oil, orange juice, confectioners sugar, cake flour, salt, sugar, egg whites, null, null, 0.75
Dessert, egg whites, confectioners sugar, cake flour, orange, vegetable oil, sugar, salt, baking powder, orange juice, null, null, 0.75
Dessert, confectioners sugar, baking powder, orange juice, egg whites, salt, sugar, vegetable oil, cake flour, orange, null, null, 0.75
Dessert, granulated sugar, cream of tartar, vanilla extract, cake flour, powdered sugar, sea salt, egg whites, null, null, null, null, 0.75
Dessert, powdered sugar, cream of tartar, granulated sugar, vanilla extract, sea salt, egg whites, cake flour, null, null, null, null, 0.75
Dessert, egg whites, sea salt, powdered sugar, cream of tartar, vanilla extract, cake flour, granulated sugar, null, null, null, null, 0.75
Dessert, cream of tartar, powdered sugar, granulated sugar, egg whites, vanilla extract, sea salt, cake flour, null, null, null, null, 0.75
Dessert, sea salt, egg whites, vanilla extract, granulated sugar, powdered sugar, cream of tartar, cake flour, null, null, null, null, 0.75
Dessert, vanilla extract, cake flour, egg whites, powdered sugar, cream of tartar, granulated sugar, sea salt, null, null, null, null, 0.75
Dessert, cake flour, vanilla extract, egg whites, granulated sugar, powdered sugar, cream of tartar, sea salt, null, null, null, null, 0.75
Dessert, butter, cream, self-rising cake flour, strawberry jam, eggs, confectioners sugar, granulated sugar, null, null, null, null, 1.0
Dessert, self-rising cake flour, cream, eggs, confectioners sugar, butter, strawberry jam, granulated sugar, null, null, null, null, 1.0
Dessert, granulated sugar, self-rising cake flour, confectioners sugar, butter, eggs, strawberry jam, cream, null, null, null, null, 1.0
Dessert, eggs, strawberry jam, self-rising cake flour, butter, confectioners sugar, cream, granulated sugar, null, null, null, null, 1.0
Dessert, cream, strawberry jam, butter, granulated sugar, self-rising cake flour, eggs, confectioners sugar, null, null, null, null, 1.0
Dessert, strawberry jam, eggs, confectioners sugar, cream, butter, granulated sugar, self-rising cake flour, null, null, null, null, 1.0
Dessert, confectioners sugar, cream, self-rising cake flour, strawberry jam, granulated sugar, eggs, butter, null, null, null, null, 1.0
Dessert, all-purpose flour, granulated white sugar, vanilla extract, unsweetened cocoa powder, buttermilk, baking soda, coffee, butter, salt, large eggs, null, 0.75
Dessert, granulated white sugar, coffee, vanilla extract, baking soda, unsweetened cocoa powder, all-purpose flour, buttermilk, large eggs, butter, salt, null, 0.75
Dessert, unsweetened cocoa powder, coffee, salt, granulated white sugar, buttermilk, large eggs, all-purpose flour, baking soda, butter, vanilla extract, null, 0.75
Dessert, baking soda, vanilla extract, all-purpose flour, buttermilk, granulated white sugar, large eggs, unsweetened cocoa powder, butter, salt, coffee, null, 0.75
Dessert, salt, baking soda, granulated white sugar, butter, buttermilk, vanilla extract, unsweetened cocoa powder, large eggs, all-purpose flour, coffee, null, 0.75
Dessert, large eggs, coffee, unsweetened cocoa powder, vanilla extract, baking soda, butter, granulated white sugar, salt, buttermilk, all-purpose flour, null, 0.75
Dessert, buttermilk, unsweetened cocoa powder, butter, all-purpose flour, vanilla extract, salt, coffee, granulated white sugar, baking soda, large eggs, null, 0.75
Dessert, butter, salt, granulated white sugar, vanilla extract, unsweetened cocoa powder, all-purpose flour, coffee, buttermilk, baking soda, large eggs, null, 0.75
Dessert, vanilla extract, granulated white sugar, all-purpose flour, buttermilk, unsweetened cocoa powder, butter, baking soda, salt, large eggs, coffee, null, 0.75
Dessert, coffee, all-purpose flour, salt, vanilla extract, buttermilk, baking soda, butter, granulated white sugar, unsweetened cocoa powder, large eggs, null, 0.75
Dessert, chocolate cake mix, caramel topping, cool whip, Heath Candy Bars, sweetened condensed milk, null, null, null, null, null, null, 0.75
Dessert, sweetened condensed milk, chocolate cake mix, caramel topping, cool whip, Heath Candy Bars, null, null, null, null, null, null, 0.75
Dessert, caramel topping, sweetened condensed milk, cool whip, chocolate cake mix, Heath Candy Bars, null, null, null, null, null, null, 0.75
Dessert, cool whip, chocolate cake mix, caramel topping, Heath Candy Bars, sweetened condensed milk, null, null, null, null, null, null, 0.75
Dessert, Heath Candy Bars, sweetened condensed milk, cool whip, chocolate cake mix, caramel topping, null, null, null, null, null, null, 0.75
Dessert, eggs, sugar, salt, vanilla extract, all-purpose flour, cocoa powder, milk, vinegar, butter, water, null, 0.75
Dessert, water, milk, vanilla extract, butter, eggs, vinegar, cocoa powder, sugar, salt, all-purpose flour, null, 0.75
Dessert, sugar, vanilla extract, salt, butter, cocoa powder, milk, water, eggs, vinegar, all-purpose flour, null, 0.75
Dessert, butter, all-purpose flour, eggs, sugar, water, vanilla extract, salt, vinegar, milk, cocoa powder, null, 0.75
Dessert, all-purpose flour, eggs, sugar, vanilla extract, vinegar, salt, cocoa powder, water, butter, milk, null, 0.75
Dessert, cocoa powder, eggs, butter, salt, all-purpose flour, milk, vanilla extract, water, sugar, vinegar, null, 0.75
Dessert, milk, vinegar, all-purpose flour, cocoa powder, salt, butter, water, vanilla extract, sugar, eggs, null, 0.75
Dessert, salt, eggs, all-purpose flour, vanilla extract, cocoa powder, butter, water, milk, vinegar, sugar, null, 0.75
Dessert, vanilla extract, sugar, eggs, milk, vinegar, salt, butter, all-purpose flour, water, cocoa powder, null, 0.75
Dessert, vinegar, butter, eggs, vanilla extract, water, cocoa powder, milk, sugar, all-purpose flour, salt, null, 0.75
Dessert, lemon cake mix, cool whip, vanilla instant pudding, meringue powder, water, unsweetened applesauce, null, null, null, null, null, 0.75
Dessert, unsweetened applesauce, cool whip, meringue powder, vanilla instant pudding, water, lemon cake mix, null, null, null, null, null, 0.75
Dessert, meringue powder, water, lemon cake mix, vanilla instant pudding, cool whip, unsweetened applesauce, null, null, null, null, null, 0.75
Dessert, water, vanilla instant pudding, lemon cake mix, unsweetened applesauce, cool whip, meringue powder, null, null, null, null, null, 0.75
Dessert, cool whip, vanilla instant pudding, water, lemon cake mix, meringue powder, unsweetened applesauce, null, null, null, null, null, 0.75
Dessert, vanilla instant pudding, unsweetened applesauce, cool whip, lemon cake mix, meringue powder, water, null, null, null, null, null, 0.75
Dessert, yellow cake mix, salted butter, cherry pie filling, almond extract, null, null, null, null, null, null, null, 0.75
Dessert, cherry pie filling, salted butter, almond extract, yellow cake mix, null, null, null, null, null, null, null, 0.75
Dessert, almond extract, salted butter, yellow cake mix, cherry pie filling, null, null, null, null, null, null, null, 0.75
Dessert, salted butter, yellow cake mix, almond extract, cherry pie filling, null, null, null, null, null, null, null, 0.75
Dessert, flour, milk, sparkling sugar, pure vanilla extract, salted butter, fresh blueberries, baking powder, sugar, null, null, null, 0.75
Dessert, sugar, sparkling sugar, flour, salted butter, milk, fresh blueberries, pure vanilla extract, baking powder, null, null, null, 0.75
Dessert, baking powder, fresh blueberries, sugar, pure vanilla extract, milk, flour, sparkling sugar, salted butter, null, null, null, 0.75
Dessert, milk, sparkling sugar, salted butter, fresh blueberries, baking powder, sugar, flour, pure vanilla extract, null, null, null, 0.75
Dessert, salted butter, sparkling sugar, sugar, fresh blueberries, baking powder, pure vanilla extract, flour, milk, null, null, null, 0.75
Dessert, pure vanilla extract, sugar, flour, salted butter, baking powder, sparkling sugar, milk, fresh blueberries, null, null, null, 0.75
Dessert, fresh blueberries, salted butter, sparkling sugar, pure vanilla extract, milk, baking powder, flour, sugar, null, null, null, 0.75
Dessert, sparkling sugar, baking powder, salted butter, pure vanilla extract, milk, flour, fresh blueberries, sugar, null, null, null, 0.75
Dessert, cake, chocolate syrup, shaved chocolate, hot fudge topping, brewed coffee, chocolate ice cream, null, null, null, null, null, 0.5
Dessert, chocolate syrup, shaved chocolate, hot fudge topping, cake, brewed coffee, chocolate ice cream, null, null, null, null, null, 0.5
Dessert, brewed coffee, cake, chocolate syrup, shaved chocolate, chocolate ice cream, hot fudge topping, null, null, null, null, null, 0.5
Dessert, chocolate ice cream, shaved chocolate, brewed coffee, hot fudge topping, cake, chocolate syrup, null, null, null, null, null, 0.5
Dessert, hot fudge topping, chocolate syrup, brewed coffee, cake, shaved chocolate, chocolate ice cream, null, null, null, null, null, 0.5
Dessert, shaved chocolate, hot fudge topping, cake, chocolate syrup, brewed coffee, chocolate ice cream, null, null, null, null, null, 0.5
Dessert, lemon, eggs, plain flour, caster sugar, sea salt, whole milk, unsalted butter, null, null, null, null, 0.5
Dessert, caster sugar, whole milk, lemon, unsalted butter, sea salt, plain flour, eggs, null, null, null, null, 0.5
Dessert, eggs, whole milk, caster sugar, sea salt, plain flour, unsalted butter, lemon, null, null, null, null, 0.5
Dessert, sea salt, plain flour, whole milk, caster sugar, unsalted butter, eggs, lemon, null, null, null, null, 0.5
Dessert, unsalted butter, plain flour, caster sugar, sea salt, lemon, eggs, whole milk, null, null, null, null, 0.5
Dessert, whole milk, sea salt, lemon, caster sugar, plain flour, eggs, unsalted butter, null, null, null, null, 0.5
Dessert, plain flour, unsalted butter, caster sugar, eggs, lemon, sea salt, whole milk, null, null, null, null, 0.5
Dessert, devils food cake mix, Nutella, milk, butter, chocolate pudding mix, null, null, null, null, null, null, 0.75
Dessert, chocolate pudding mix, milk, devils food cake mix, butter, Nutella, null, null, null, null, null, null, 0.75
Dessert, Nutella, butter, milk, devils food cake mix, chocolate pudding mix, null, null, null, null, null, null, 0.75
Dessert, milk, Nutella, devils food cake mix, chocolate pudding mix, butter, null, null, null, null, null, null, 0.75
Dessert, butter, Nutella, devils food cake mix, milk, chocolate pudding mix, null, null, null, null, null, null, 0.75
Dessert, butter, dark brown sugar, pecans, hot water, cake mix, null, null, null, null, null, null, 0.75
Dessert, pecans, butter, dark brown sugar, hot water, cake mix, null, null, null, null, null, null, 0.75
Dessert, cake mix, dark brown sugar, pecans, butter, hot water, null, null, null, null, null, null, 0.75
Dessert, dark brown sugar, butter, pecans, cake mix, hot water, null, null, null, null, null, null, 0.75
Dessert, hot water, pecans, butter, dark brown sugar, cake mix, null, null, null, null, null, null, 0.75
Dessert, yellow cake mix, eggs, vegetable oil, confectioners sugar, milk, 7 Up, lemon juice, lemon pudding, null, null, null, 0.75
Dessert, lemon pudding, vegetable oil, 7 Up, lemon juice, yellow cake mix, confectioners sugar, milk, eggs, null, null, null, 0.75
Dessert, 7 Up, lemon juice, vegetable oil, eggs, milk, yellow cake mix, confectioners sugar, lemon pudding, null, null, null, 0.75
Dessert, eggs, vegetable oil, milk, lemon pudding, 7 Up, lemon juice, confectioners sugar, yellow cake mix, null, null, null, 0.75
Dessert, vegetable oil, eggs, confectioners sugar, yellow cake mix, milk, lemon pudding, 7 Up, lemon juice, null, null, null, 0.75
Dessert, confectioners sugar, eggs, milk, vegetable oil, lemon pudding, 7 Up, lemon juice, yellow cake mix, null, null, null, 0.75
Dessert, lemon juice, confectioners sugar, vegetable oil, eggs, yellow cake mix, 7 Up, milk, lemon pudding, null, null, null, 0.75
Dessert, milk, eggs, vegetable oil, lemon pudding, lemon juice, confectioners sugar, 7 Up, yellow cake mix, null, null, null, 0.75
Dessert, yellow cake mix, instant butterscotch pudding mix, eggs, solid pack pumpkin, cinnamon, water, vegetable oil, null, null, null, null, 0.75
Dessert, instant butterscotch pudding mix, yellow cake mix, cinnamon, solid pack pumpkin, water, vegetable oil, eggs, null, null, null, null, 0.75
Dessert, eggs, cinnamon, vegetable oil, solid pack pumpkin, water, yellow cake mix, instant butterscotch pudding mix, null, null, null, null, 0.75
Dessert, water, vegetable oil, instant butterscotch pudding mix, yellow cake mix, eggs, solid pack pumpkin, cinnamon, null, null, null, null, 0.75
Dessert, vegetable oil, instant butterscotch pudding mix, cinnamon, eggs, water, yellow cake mix, solid pack pumpkin, null, null, null, null, 0.75
Dessert, solid pack pumpkin, cinnamon, eggs, vegetable oil, instant butterscotch pudding mix, water, yellow cake mix, null, null, null, null, 0.75
